Nama Pu,Alamat Pu,Kota Pu,Prov Pu,Kode Pos Pu,Nama Jenis Produk,Merek Dagang,Jml Produk,No Daftar,Tgl Daftar,No Sert,Tgl Sert,Tgl Valid,Nama Produk
HARINI APRIYATI,JL. GENTENG CANDI REJO NO 26  GENTENG GENTENG,KOTA SURABAYA,JAWA TIMUR,-,Minuman dengan pengolahan,DD,2,SH2022-1-028277,"30 June, 2022, 00:00",ID35110000349100622,"23 August, 2022, 00:00","23 August, 2026, 00:00",MINUMAN TEMULAWAK
PT. DELIFRU UTAMA INDONESIA,Perum Citra Sentosa Blok E.36 Lakarsantri,Kota Surabaya,Jawa Timur,60211,Minuman dengan pengolahan,"DELIFRU, ARNAV, BUBUQU, MILI",52,SH2022-1-002966,"8 March, 2022, 00:00",ID35110000239990322,"13 April, 2022, 00:00","13 April, 2026, 00:00",Lychee Powder 
PT. DELIFRU UTAMA INDONESIA,Perum Citra Sentosa Blok E.36 Lakarsantri,Kota Surabaya,Jawa Timur,60211,Minuman dengan pengolahan,"DELIFRU, ARNAV, BUBUQU, MILI",52,SH2022-1-002966,"8 March, 2022, 00:00",ID35110000239990322,"13 April, 2022, 00:00","13 April, 2026, 00:00",Guava Powder 
PT. DELIFRU UTAMA INDONESIA,Perum Citra Sentosa Blok E.36 Lakarsantri,Kota Surabaya,Jawa Timur,60211,Minuman dengan pengolahan,"DELIFRU, ARNAV, BUBUQU, MILI",52,SH2022-1-002966,"8 March, 2022, 00:00",ID35110000239990322,"13 April, 2022, 00:00","13 April, 2026, 00:00",Black Sesame Powder 
"LENNA DARIAWAN, S.IP.",TELUK NIBUNG BARAT III NO 16 A SURABAYA PERAK UTARA PABEAN CANTIAN,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lenna Bakery,7,SH2022-1-022756,"26 June, 2022, 00:00",ID35110000519590622,"7 November, 2022, 00:00","7 November, 2026, 00:00",Roti tabur gula
"LENNA DARIAWAN, S.IP.",TELUK NIBUNG BARAT III NO 16 A SURABAYA PERAK UTARA PABEAN CANTIAN,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lenna Bakery,7,SH2022-1-022756,"26 June, 2022, 00:00",ID35110000519590622,"7 November, 2022, 00:00","7 November, 2026, 00:00",roti pisang cokelat
"LENNA DARIAWAN, S.IP.",TELUK NIBUNG BARAT III NO 16 A SURABAYA PERAK UTARA PABEAN CANTIAN,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lenna Bakery,7,SH2022-1-022756,"26 June, 2022, 00:00",ID35110000519590622,"7 November, 2022, 00:00","7 November, 2026, 00:00",roti sosis
"LENNA DARIAWAN, S.IP.",TELUK NIBUNG BARAT III NO 16 A SURABAYA PERAK UTARA PABEAN CANTIAN,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lenna Bakery,7,SH2022-1-022756,"26 June, 2022, 00:00",ID35110000519590622,"7 November, 2022, 00:00","7 November, 2026, 00:00",roti pizza mini
"LENNA DARIAWAN, S.IP.",TELUK NIBUNG BARAT III NO 16 A SURABAYA PERAK UTARA PABEAN CANTIAN,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lenna Bakery,7,SH2022-1-022756,"26 June, 2022, 00:00",ID35110000519590622,"7 November, 2022, 00:00","7 November, 2026, 00:00",Roti cokelat
"LENNA DARIAWAN, S.IP.",TELUK NIBUNG BARAT III NO 16 A SURABAYA PERAK UTARA PABEAN CANTIAN,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lenna Bakery,7,SH2022-1-022756,"26 June, 2022, 00:00",ID35110000519590622,"7 November, 2022, 00:00","7 November, 2026, 00:00",Roti keju
"LENNA DARIAWAN, S.IP.",TELUK NIBUNG BARAT III NO 16 A SURABAYA PERAK UTARA PABEAN CANTIAN,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lenna Bakery,7,SH2022-1-022756,"26 June, 2022, 00:00",ID35110000519590622,"7 November, 2022, 00:00","7 November, 2026, 00:00",Roti topping cokelat keju
ALBERTUS ANGGONO,JL. DR. IR. H. SOEKARNO 87 MULYOREJO MULYOREJO,KOTA SURABAYA,JAWA TIMUR,60115,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,3,SH2022-1-003147,"10 March, 2022, 00:00",ID35110000242610322,"6 June, 2022, 00:00","6 June, 2026, 00:00",Lespezie – Bawang Merah Goreng
ALBERTUS ANGGONO,JL. DR. IR. H. SOEKARNO 87 MULYOREJO MULYOREJO,KOTA SURABAYA,JAWA TIMUR,60115,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,3,SH2022-1-003147,"10 March, 2022, 00:00",ID35110000242610322,"6 June, 2022, 00:00","6 June, 2026, 00:00", Lespezie – Bawang Merah Goreng Pedas
ALBERTUS ANGGONO,JL. DR. IR. H. SOEKARNO 87 MULYOREJO MULYOREJO,KOTA SURABAYA,JAWA TIMUR,60115,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,3,SH2022-1-003147,"10 March, 2022, 00:00",ID35110000242610322,"6 June, 2022, 00:00","6 June, 2026, 00:00", Lespezie – Bawang Putih Goreng                                                                              
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Chilli Flakes
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Chilli Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Cinnamon Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Coriander Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Black Pepper Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie White Pepper Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Ginger Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Bay Leaves Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Oregano Flakes
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Parsley Flakes
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Rosemary Flakes
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Thyme Flakes
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Basil Flakes
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Chinese Five Spices Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Garlic Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Onion Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Italian Herbs Seasoning
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Paprika Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Gochujang Chilli Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Japanese Chili Flakes
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Cumin Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Turmeric Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Lemongrass Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Candlenut Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Cardamom Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Staranise Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Fennel Powder
PT. Delta Teta International,"Jalan Kalibutuh, Nomor. 66, Desa/Kelurahan Tembok Dukuh, Kecamatan Bubutan",Surabaya,Jawa Timur,60173,"Garam, rempah, sup, saus, salad, serta produk protein",LESPEZIE,28,SH2022-1-005456,"14 April, 2022, 00:00",ID35110000263940422,"13 July, 2022, 00:00","13 July, 2026, 00:00",Lespezie Citrus Leaves Powder
"RENY WIDYA LESTARI, IR.","GRAHA FAMILY BLOK C-30, RT/RW -, WIYUNG, WIYUNG",KOTA SURABAYA,JAWA TIMUR,-,"Garam, rempah, sup, saus, salad, serta produk protein",Lestari Kitchen,8,SH2022-1-103593,"11 November, 2022, 00:00",ID35110001063561122,"20 December, 2022, 00:00","20 December, 2026, 00:00",Sambel Cumi
"RENY WIDYA LESTARI, IR.","GRAHA FAMILY BLOK C-30, RT/RW -, WIYUNG, WIYUNG",KOTA SURABAYA,JAWA TIMUR,-,"Garam, rempah, sup, saus, salad, serta produk protein",Lestari Kitchen,8,SH2022-1-103593,"11 November, 2022, 00:00",ID35110001063561122,"20 December, 2022, 00:00","20 December, 2026, 00:00",Sambel BAWANG
"RENY WIDYA LESTARI, IR.","GRAHA FAMILY BLOK C-30, RT/RW -, WIYUNG, WIYUNG",KOTA SURABAYA,JAWA TIMUR,-,"Garam, rempah, sup, saus, salad, serta produk protein",Lestari Kitchen,8,SH2022-1-103593,"11 November, 2022, 00:00",ID35110001063561122,"20 December, 2022, 00:00","20 December, 2026, 00:00",Sambel Roa
"RENY WIDYA LESTARI, IR.","GRAHA FAMILY BLOK C-30, RT/RW -, WIYUNG, WIYUNG",KOTA SURABAYA,JAWA TIMUR,-,"Garam, rempah, sup, saus, salad, serta produk protein",Lestari Kitchen,8,SH2022-1-103593,"11 November, 2022, 00:00",ID35110001063561122,"20 December, 2022, 00:00","20 December, 2026, 00:00",Sambel Rebon
"RENY WIDYA LESTARI, IR.","GRAHA FAMILY BLOK C-30, RT/RW -, WIYUNG, WIYUNG",KOTA SURABAYA,JAWA TIMUR,-,"Garam, rempah, sup, saus, salad, serta produk protein",Lestari Kitchen,8,SH2022-1-103593,"11 November, 2022, 00:00",ID35110001063561122,"20 December, 2022, 00:00","20 December, 2026, 00:00",Sambel Klotok
"RENY WIDYA LESTARI, IR.","GRAHA FAMILY BLOK C-30, RT/RW -, WIYUNG, WIYUNG",KOTA SURABAYA,JAWA TIMUR,-,"Garam, rempah, sup, saus, salad, serta produk protein",Lestari Kitchen,8,SH2022-1-103593,"11 November, 2022, 00:00",ID35110001063561122,"20 December, 2022, 00:00","20 December, 2026, 00:00",Sambel Peda Pete
"RENY WIDYA LESTARI, IR.","GRAHA FAMILY BLOK C-30, RT/RW -, WIYUNG, WIYUNG",KOTA SURABAYA,JAWA TIMUR,-,"Garam, rempah, sup, saus, salad, serta produk protein",Lestari Kitchen,8,SH2022-1-103593,"11 November, 2022, 00:00",ID35110001063561122,"20 December, 2022, 00:00","20 December, 2026, 00:00",Sambel Jambal Roti
"RENY WIDYA LESTARI, IR.","GRAHA FAMILY BLOK C-30, RT/RW -, WIYUNG, WIYUNG",KOTA SURABAYA,JAWA TIMUR,-,"Garam, rempah, sup, saus, salad, serta produk protein",Lestari Kitchen,8,SH2022-1-103593,"11 November, 2022, 00:00",ID35110001063561122,"20 December, 2022, 00:00","20 December, 2026, 00:00",Sambel Tuna Asap
"RENY WIDYA LESTARI, IR.",Jl. Baratajaya XX No. 9,Kota Surabaya,Jawa Timur,60284,Roti dan Kue,Lestari Kitchen,2,SH2021-1-011670,"26 October, 2021, 00:00",ID35110000146851021,"25 November, 2021, 00:00","25 November, 2025, 00:00",Siomay Lestari Kitchen
"RENY WIDYA LESTARI, IR.",Jl. Baratajaya XX No. 9,Kota Surabaya,Jawa Timur,60284,Roti dan Kue,Lestari Kitchen,2,SH2021-1-011670,"26 October, 2021, 00:00",ID35110000146851021,"25 November, 2021, 00:00","25 November, 2025, 00:00", Udang Rambutan Lestari Kitchen                                                                                
"BETTY CANDRA DEWI, SE",JL. BARUK UTARA 6 NO.26 KEDUNG BARUK RUNGKUT,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,LHAP LHEP,3,SH2022-1-026493,"29 June, 2022, 00:00",ID35110000489260622,"24 October, 2022, 00:00","24 October, 2026, 00:00",Fudgy Brownies
"BETTY CANDRA DEWI, SE",JL. BARUK UTARA 6 NO.26 KEDUNG BARUK RUNGKUT,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,LHAP LHEP,3,SH2022-1-026493,"29 June, 2022, 00:00",ID35110000489260622,"24 October, 2022, 00:00","24 October, 2026, 00:00",Choco Cake
"BETTY CANDRA DEWI, SE",JL. BARUK UTARA 6 NO.26 KEDUNG BARUK RUNGKUT,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,LHAP LHEP,3,SH2022-1-026493,"29 June, 2022, 00:00",ID35110000489260622,"24 October, 2022, 00:00","24 October, 2026, 00:00",Cookies
PT. DELIFRU UTAMA INDONESIA,Perum Citra Sentosa Blok E.36 Lakarsantri,Kota Surabaya,Jawa Timur,60211,Minuman dengan pengolahan,"DELIFRU, ARNAV, BUBUQU, MILI",52,SH2022-1-002966,"8 March, 2022, 00:00",ID35110000239990322,"13 April, 2022, 00:00","13 April, 2026, 00:00",Coffee Bailis Powder 
PT. DELIFRU UTAMA INDONESIA,Perum Citra Sentosa Blok E.36 Lakarsantri,Kota Surabaya,Jawa Timur,60211,Minuman dengan pengolahan,"DELIFRU, ARNAV, BUBUQU, MILI",52,SH2022-1-002966,"8 March, 2022, 00:00",ID35110000239990322,"13 April, 2022, 00:00","13 April, 2026, 00:00",Strawberry Cheesecake Powder 
LIDYA FERONIKA.SE,JL. KERTAJAYA NO 222 KERTAJAYA GUBENG,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lidya’s Cake,9,SH2022-1-076271,"18 October, 2022, 00:00",ID35110000975361022,"19 December, 2022, 00:00","19 December, 2026, 00:00",Chiffon Cake Coffee Mocha
LIDYA FERONIKA.SE,JL. KERTAJAYA NO 222 KERTAJAYA GUBENG,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lidya’s Cake,9,SH2022-1-076271,"18 October, 2022, 00:00",ID35110000975361022,"19 December, 2022, 00:00","19 December, 2026, 00:00",Chocolate Marble
LIDYA FERONIKA.SE,JL. KERTAJAYA NO 222 KERTAJAYA GUBENG,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lidya’s Cake,9,SH2022-1-076271,"18 October, 2022, 00:00",ID35110000975361022,"19 December, 2022, 00:00","19 December, 2026, 00:00",Mocha Marble
LIDYA FERONIKA.SE,JL. KERTAJAYA NO 222 KERTAJAYA GUBENG,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lidya’s Cake,9,SH2022-1-076271,"18 October, 2022, 00:00",ID35110000975361022,"19 December, 2022, 00:00","19 December, 2026, 00:00",Chocolate Blackforest
LIDYA FERONIKA.SE,JL. KERTAJAYA NO 222 KERTAJAYA GUBENG,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lidya’s Cake,9,SH2022-1-076271,"18 October, 2022, 00:00",ID35110000975361022,"19 December, 2022, 00:00","19 December, 2026, 00:00",Taro
LIDYA FERONIKA.SE,JL. KERTAJAYA NO 222 KERTAJAYA GUBENG,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lidya’s Cake,9,SH2022-1-076271,"18 October, 2022, 00:00",ID35110000975361022,"19 December, 2022, 00:00","19 December, 2026, 00:00",Pandan
LIDYA FERONIKA.SE,JL. KERTAJAYA NO 222 KERTAJAYA GUBENG,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lidya’s Cake,9,SH2022-1-076271,"18 October, 2022, 00:00",ID35110000975361022,"19 December, 2022, 00:00","19 December, 2026, 00:00",Cappuccino
LIDYA FERONIKA.SE,JL. KERTAJAYA NO 222 KERTAJAYA GUBENG,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lidya’s Cake,9,SH2022-1-076271,"18 October, 2022, 00:00",ID35110000975361022,"19 December, 2022, 00:00","19 December, 2026, 00:00",Muisjes
LIDYA FERONIKA.SE,JL. KERTAJAYA NO 222 KERTAJAYA GUBENG,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Lidya’s Cake,9,SH2022-1-076271,"18 October, 2022, 00:00",ID35110000975361022,"19 December, 2022, 00:00","19 December, 2026, 00:00",Cheese
PT. DELIFRU UTAMA INDONESIA,Perum Citra Sentosa Blok E.36 Lakarsantri,Kota Surabaya,Jawa Timur,60211,Minuman dengan pengolahan,"DELIFRU, ARNAV, BUBUQU, MILI",52,SH2022-1-002966,"8 March, 2022, 00:00",ID35110000239990322,"13 April, 2022, 00:00","13 April, 2026, 00:00",White Chocolate Powder 
PT. DELIFRU UTAMA INDONESIA,Perum Citra Sentosa Blok E.36 Lakarsantri,Kota Surabaya,Jawa Timur,60211,Minuman dengan pengolahan,"DELIFRU, ARNAV, BUBUQU, MILI",52,SH2022-1-002966,"8 March, 2022, 00:00",ID35110000239990322,"13 April, 2022, 00:00","13 April, 2026, 00:00",Choco Avocado Powder 
LILIK FAUZIATININGSIH,NGINDEN PERMATA 4/22 NGINDEN JANGKUNGAN SUKOLILO,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,lilik food,1,SH2022-1-031739,"30 June, 2022, 00:00",ID35110000474400622,"11 October, 2022, 00:00","11 October, 2026, 00:00",Serabi
PT. ANEKA PIA LILO,Klampis Indah H-63 No.18,Kota Surabaya,Jawa Timur,60117,Produk bakeri,LILO,3,SH2022-1-003155,"11 March, 2022, 00:00",ID35110000265680322,"9 June, 2022, 00:00","9 June, 2026, 00:00",Pia Lilo Keju
PT. ANEKA PIA LILO,Klampis Indah H-63 No.18,Kota Surabaya,Jawa Timur,60117,Produk bakeri,LILO,3,SH2022-1-003155,"11 March, 2022, 00:00",ID35110000265680322,"9 June, 2022, 00:00","9 June, 2026, 00:00", Pia Lilo Coklat
PT. ANEKA PIA LILO,Klampis Indah H-63 No.18,Kota Surabaya,Jawa Timur,60117,Produk bakeri,LILO,3,SH2022-1-003155,"11 March, 2022, 00:00",ID35110000265680322,"9 June, 2022, 00:00","9 June, 2026, 00:00", Pia Lilo Kacang Hijau                                                                    
SULASTRI,GUNUNGANYAR SAWAH NO 52 GUNUNG ANYAR GUNUNG ANYAR,KOTA SURABAYA,JAWA TIMUR,-,"Serealia dan produk serealia yang merupakan produk turunan dari biji serealia, akar dan umbi, kacang-kacangan dan empulur dengan pengolahan dan penambahan bahan tambahan pangan",LIMA DUA,2,SH2022-1-013901,"12 June, 2022, 00:00",ID35110000509640622,"1 November, 2022, 00:00","1 November, 2026, 00:00",SAMBEL PECEL SEDANG
